CustomerID,Recency,Frequency,Monetary,AvgOrderValue,DaysActive,TotalQuantity,AvgQuantity,StdQuantity,AvgUnitPrice,StdUnitPrice,MostFrequentCountry,ProductVariety,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment,WillPurchase_90Days,UniquePurchaseDays,CustomerAge_Days,ActivityPeriod_Days,UniqueYears,UniqueMonths,PreferredDayOfWeek,UniqueQuarters,AvgDaysBetweenPurchases
12417.0,2,9,3649.1,405.4555555555555,354,1552,8.083333333333334,8.691533663117402,5.337916666666666,5.252545614040316,Belgium,158,5,5,5,555,Champions,1,7,294,250,2,6,3,4,41.666666666666664
12418.0,112,1,668.58,668.58,0,407,11.970588235294118,10.27053831204827,3.5644117647058824,3.2194345364369275,Switzerland,34,2,1,3,213,Cannot_Lose,0,1,49,0,1,1,4,1,0.0
12420.0,63,1,600.39,600.39,0,345,11.89655172413793,18.970550160683658,4.707241379310345,4.092508745563326,Cyprus,29,3,1,3,313,Potential_Loyalists,0,1,0,0,1,1,4,1,0.0
12421.0,15,4,807.04,201.76,303,484,10.755555555555556,8.602736233726493,4.520222222222222,7.743129062386063,Spain,32,4,4,3,443,Loyal_Customers,1,3,256,204,1,3,6,3,102.0
12422.0,95,3,803.5600000000001,267.85333333333335,229,370,9.487179487179487,4.1540835639657345,3.26025641025641,6.334622693528457,Australia,39,2,3,3,233,At_Risk,0,3,261,229,1,3,4,3,114.5
12423.0,0,8,1859.31,232.41375,352,1339,10.712,6.483000102003752,2.9135999999999997,4.1231729873813165,Belgium,97,5,5,4,554,Champions,1,7,290,252,2,7,0,4,42.0
12424.0,162,2,1760.96,880.48,0,740,24.666666666666668,27.88069822176865,2.780666666666667,1.6074523285328703,Australia,30,2,2,4,224,Cannot_Lose,0,1,99,0,1,1,3,1,0.0
12425.0,77,1,777.2,777.2,0,496,13.777777777777779,11.954941861867622,2.5644444444444443,2.484243425436685,Portugal,36,2,1,3,213,Cannot_Lose,0,1,14,0,1,1,3,1,0.0
12426.0,194,1,582.73,582.73,0,258,8.6,5.223290018818566,3.9363333333333332,4.266062937710336,Germany,30,1,1,3,113,Cannot_Lose,0,1,131,0,1,1,6,1,0.0
12427.0,21,3,825.8,275.26666666666665,349,533,17.193548387096776,50.47205124610299,4.589032258064516,5.020608432476891,Germany,26,4,3,3,433,Loyal_Customers,1,1,308,0,1,1,4,1,0.0
12428.0,25,9,7956.46,884.0511111111111,257,3536,12.02721088435374,8.981547696261616,4.627414965986395,16.930564000952696,Finland,258,4,5,5,455,Champions,1,8,220,163,1,4,1,3,23.285714285714285
12429.0,8,4,3750.4,937.6,356,1557,16.051546391752577,14.725524279023011,3.6307216494845362,4.200299653849782,Denmark,82,5,4,5,545,Champions,1,3,302,193,2,3,0,2,96.5
12431.0,35,15,6419.95,427.99666666666667,338,2896,12.376068376068377,30.794689496960167,3.7723931623931626,2.862606828284946,Australia,163,3,5,5,355,Loyal_Customers,1,13,310,308,2,7,3,4,25.666666666666668
12432.0,42,5,5059.32,1011.8639999999999,129,1801,16.675925925925927,15.984705718018649,10.550833333333333,67.34581983190773,Norway,107,3,4,5,345,Loyal_Customers,1,3,109,1,1,1,0,1,0.5
12433.0,0,7,13375.87,1910.8385714285716,372,11071,26.35952380952381,29.70598614989673,2.1927380952380955,2.246997652764369,Norway,219,5,5,5,555,Champions,1,3,310,282,2,2,2,2,141.0
12434.0,84,2,806.14,403.07,175,394,7.88,5.340029809593476,3.6726,2.9911453065503117,Australia,46,2,2,3,223,Cannot_Lose,0,2,197,175,1,2,4,2,175.0
12435.0,79,2,7829.89,3914.945,188,2055,57.083333333333336,44.480091854992516,5.479166666666667,4.3258606905777395,Denmark,31,2,2,5,225,Cannot_Lose,0,2,204,188,1,2,3,2,188.0
12436.0,99,1,509.01,509.01,0,211,13.1875,7.884319881892161,5.2675,9.468541950409612,Norway,16,2,1,3,213,Cannot_Lose,0,1,36,0,1,1,3,1,0.0
12437.0,1,18,4951.41,275.0783333333333,329,2922,14.683417085427136,14.216766186084927,4.0125628140703515,5.149545529111089,France,118,5,5,5,555,Champions,1,12,268,253,1,7,2,3,23.0
12438.0,13,2,2906.85,1453.425,125,1180,12.040816326530612,8.729519025669427,3.894897959183673,5.982946080645666,Norway,84,4,2,5,425,New_Customers,1,1,77,0,1,1,4,1,0.0
12441.0,366,1,173.55,173.55,0,121,11.0,9.348796714016194,3.700909090909091,4.959059294957975,France,11,1,1,1,111,Others,0,1,303,0,1,1,2,1,0.0
12444.0,20,5,5005.46,1001.092,149,1153,6.551136363636363,4.33822858696119,6.3586931818181816,7.054750051027148,Norway,138,4,4,5,445,Champions,1,3,108,85,1,3,1,2,42.5
12447.0,242,1,476.49,476.49,0,190,7.3076923076923075,3.426592835680723,3.5742307692307693,3.2914217877104996,Belgium,26,1,1,2,112,Others,0,1,180,0,1,1,6,1,0.0
12449.0,21,4,4067.29,1016.8225,164,1553,8.13089005235602,4.51647728859276,3.694712041884817,3.1349560218205554,Belgium,118,4,4,5,445,Champions,1,3,123,95,1,3,6,2,47.5
12450.0,155,2,197.88,98.94,17,128,16.0,10.954451150103322,1.6175,0.6145555885585708,Spain,7,2,2,1,221,Others,0,2,110,17,1,2,6,2,17.0
12451.0,10,5,9035.52,1807.104,313,6575,18.573446327683616,15.647551410460464,2.450084745762712,3.4805707167136073,Switzerland,265,5,4,5,545,Champions,1,3,261,259,1,3,2,3,129.5
12453.0,133,1,707.09,707.09,0,473,11.0,7.171371656006361,2.393255813953488,1.773552690868479,Austria,43,2,1,3,213,Cannot_Lose,0,1,71,0,1,1,3,1,0.0
12455.0,72,6,2466.86,411.1433333333334,223,2089,23.211111111111112,35.49885088959778,3.173333333333334,5.759212844154109,Spain,85,2,4,5,245,At_Risk,0,6,233,223,1,5,2,3,44.6
12456.0,43,3,3181.04,1060.3466666666666,210,1633,13.064,10.966035540881261,3.62456,6.337398024120707,Switzerland,105,3,3,5,335,Loyal_Customers,1,2,191,123,1,2,6,2,123.0
12457.0,65,7,2363.23,337.6042857142857,172,843,13.596774193548388,17.64444804465797,5.357096774193548,8.67458684934762,Switzerland,53,3,5,5,355,Loyal_Customers,0,7,175,172,1,3,2,3,28.666666666666668
12458.0,70,2,947.4,473.7,213,506,13.31578947368421,12.700511296704715,4.326315789473685,8.717355296019615,Switzerland,35,3,2,4,324,Potential_Loyalists,0,2,221,213,1,2,0,2,213.0
12461.0,93,2,826.88,413.44,60,287,8.2,4.451040856460694,4.258857142857143,6.7180414562879385,Switzerland,35,2,2,3,223,Cannot_Lose,0,2,91,60,1,2,4,1,60.0
12462.0,18,2,1189.59,594.795,284,536,8.64516129032258,8.670841988713155,4.689516129032258,5.580461061925798,Spain,51,4,2,4,424,New_Customers,1,1,240,0,1,1,2,1,0.0
12463.0,52,4,1344.78,336.195,188,776,9.349397590361447,4.505914094587134,3.0434939759036146,4.075669459818224,Belgium,65,3,4,4,344,Loyal_Customers,1,3,178,66,1,3,1,1,33.0
12464.0,9,8,1212.05,151.50625,299,112,3.8620689655172415,2.294778824247938,11.832758620689654,4.752729964791456,Belgium,6,5,5,4,554,Champions,1,6,246,203,1,4,3,3,40.6
12465.0,16,2,742.1899999999999,371.09499999999997,152,479,10.191489361702128,7.778561110576384,2.76,3.1872340468759464,Belgium,46,4,2,3,423,New_Customers,1,1,106,0,1,1,3,1,0.0
12468.0,187,2,729.5400000000001,364.77000000000004,128,366,9.631578947368421,6.999695177268789,3.5149999999999997,4.263437738650742,Germany,36,1,2,3,123,Cannot_Lose,0,2,253,128,1,2,6,2,128.0
12471.0,1,30,19788.65,659.6216666666667,362,8200,17.864923747276688,16.353065847214804,4.303311546840959,16.128795641182915,Germany,150,5,5,5,555,Champions,1,23,301,299,2,10,4,4,13.590909090909092
12472.0,31,7,6572.11,938.8728571428571,336,4148,12.23598820058997,7.472062551203059,2.397669616519174,3.1825685818372844,Germany,219,4,5,5,455,Champions,1,5,306,230,2,5,6,4,57.5
12473.0,28,5,3928.0499999999997,785.6099999999999,162,2414,14.455089820359282,12.33015042405548,8.37125748502994,53.51294739379108,Germany,140,4,4,5,445,Champions,1,2,128,77,1,2,2,2,77.0
12474.0,16,18,7324.09,406.8938888888889,312,4833,11.45260663507109,8.537823090112347,2.8621800947867295,4.171552452951582,Germany,253,4,5,5,455,Champions,1,13,266,231,1,7,4,3,19.25
12476.0,15,11,6816.42,619.6745454545454,345,2408,10.334763948497853,8.879433912334859,4.831030042918456,4.675623945450055,Germany,177,4,5,5,455,Champions,1,7,298,276,2,7,1,4,46.0
12477.0,22,6,13219.74,2203.29,278,3653,12.176666666666666,13.186041655377357,4.3832,2.9816094776014976,Germany,191,4,4,5,445,Champions,1,4,238,237,1,4,2,4,79.0
12480.0,27,4,3281.63,820.4075,307,1707,11.084415584415584,16.622667922806862,3.1344155844155845,3.4335463453839283,Germany,129,4,4,5,445,Champions,1,3,272,192,1,3,4,2,96.0
12481.0,22,10,5579.82,557.982,342,3294,15.25,12.178994497771326,3.423148148148148,4.42954785831611,Germany,150,4,5,5,455,Champions,1,9,302,299,2,6,0,3,37.375
12483.0,16,8,2484.98,310.6225,322,1110,14.8,11.045361017187263,5.198133333333334,9.79697287684056,Sweden,46,4,5,5,455,Champions,1,6,276,240,1,5,2,3,48.0
12484.0,32,6,4527.32,754.5533333333333,303,2187,6.376093294460642,6.893187577994866,3.1258892128279885,3.646889207019471,Spain,256,3,4,5,345,Loyal_Customers,1,4,273,235,1,3,6,3,78.33333333333333
12488.0,9,3,1298.66,432.8866666666667,65,529,9.618181818181819,7.10109774792526,3.7347272727272727,3.838459304414967,France,46,5,3,4,534,Loyal_Customers,1,1,12,0,1,1,6,1,0.0
12489.0,335,1,334.93,334.93,0,105,7.0,5.9281411203561225,5.908,5.402178396588863,France,15,1,1,2,112,Others,0,1,273,0,1,1,4,1,0.0
12490.0,4,10,5417.93,541.793,324,3064,12.506122448979593,9.74074609530202,2.692857142857143,3.507520608588369,France,131,5,5,5,555,Champions,1,6,266,236,1,6,2,3,47.2
12492.0,62,2,263.21000000000004,131.60500000000002,42,192,9.6,6.377592352175412,3.3475,5.168932369658677,Germany,19,3,2,2,322,Others,0,2,42,42,1,2,4,2,42.0
12493.0,165,2,433.74,216.87,31,207,9.409090909090908,6.925859691585765,4.309090909090909,5.56070474215609,France,20,2,2,2,222,Others,0,2,134,31,1,2,3,1,31.0
12494.0,15,7,1246.1000000000001,178.01428571428573,349,707,9.181818181818182,6.608860226455312,3.862207792207792,4.870591022003663,France,63,4,5,4,454,Champions,1,5,302,204,2,4,4,4,51.0
12497.0,81,1,1043.1,1043.1,0,1236,88.28571428571429,39.24563390008856,2.06,4.614020439419901,Germany,14,2,1,4,214,Cannot_Lose,0,1,18,0,1,1,0,1,0.0
12500.0,22,11,4257.82,387.07454545454544,310,2678,43.90163934426229,62.0093285772479,5.63688524590164,6.265637382044917,Germany,34,4,5,5,455,Champions,1,7,270,268,1,6,3,4,44.666666666666664
12501.0,336,1,2169.39,2169.39,0,1783,11.966442953020135,9.30447154008785,2.4126845637583894,2.783473581131085,Germany,149,1,1,5,115,Cannot_Lose,0,1,273,0,1,1,4,1,0.0
12502.0,95,5,3723.87,744.774,214,820,5.578231292517007,5.322381239231779,6.425238095238095,5.622699022021137,Spain,102,2,4,5,245,At_Risk,0,5,246,214,1,5,3,3,53.5
12506.0,232,1,73.5,73.5,0,23,1.0,0.0,3.1956521739130435,2.086586656124731,France,23,1,1,1,111,Others,0,1,169,0,1,1,3,1,0.0
12507.0,133,3,1304.81,434.93666666666667,164,894,42.57142857142857,51.78761572863866,4.862857142857143,8.138683027896555,Spain,19,2,3,4,234,At_Risk,0,3,235,164,1,2,0,2,82.0
12509.0,283,1,176.5,176.5,0,55,7.857142857142857,3.7606990231680526,5.564285714285715,6.200720004276001,France,7,1,1,1,111,Others,0,1,221,0,1,1,0,1,0.0
12510.0,142,2,982.5699999999999,491.28499999999997,182,353,10.696969696969697,8.607717643504754,4.263333333333334,6.404780278562776,Spain,29,2,2,4,224,Cannot_Lose,0,2,262,182,1,2,1,2,182.0
12513.0,112,1,612.29,612.29,0,462,13.2,6.729216369026671,2.180571428571428,3.468062641792238,France,35,2,1,3,213,Cannot_Lose,0,1,49,0,1,1,4,1,0.0
12514.0,266,1,1017.68,1017.68,0,440,8.627450980392156,3.826020304774795,3.296862745098039,3.212893082687987,Italy,51,1,1,4,114,Cannot_Lose,0,1,203,0,1,1,3,1,0.0
12515.0,352,1,383.7,383.7,0,131,8.1875,7.413669806512831,6.78125,8.590690212860276,Italy,16,1,1,2,112,Others,0,1,289,0,1,1,1,1,0.0
12516.0,77,2,1312.06,656.03,102,875,33.65384615384615,27.89256862706238,2.725769230769231,4.539731422079436,Germany,20,2,2,4,224,Cannot_Lose,0,2,117,102,1,2,4,2,102.0
12517.0,27,5,2481.6,496.32,161,1361,4.878136200716846,3.5390202231205192,2.3655555555555554,2.401618226096076,Germany,232,4,4,5,445,Champions,1,3,127,116,1,3,3,2,58.0
12518.0,0,5,2056.89,411.378,109,1318,10.629032258064516,7.006927747182463,2.837177419354839,3.6379225646174267,Germany,84,5,4,5,545,Champions,1,2,47,33,1,2,4,1,33.0
12519.0,63,1,330.84,330.84,0,175,10.294117647058824,5.997548518794502,3.093529411764706,4.248002385204825,Germany,17,3,1,2,312,Others,0,1,0,0,1,1,4,1,0.0
12520.0,78,5,2634.26,526.8520000000001,194,1439,9.467105263157896,5.87273164681214,3.288421052631579,3.9783353877346994,Germany,121,2,4,5,245,At_Risk,0,5,210,194,1,4,4,3,48.5
12521.0,142,1,599.68,599.68,0,309,8.131578947368421,4.014642474281062,2.995789473684211,3.672131446433556,Germany,38,2,1,3,213,Cannot_Lose,0,1,79,0,1,1,2,1,0.0
12523.0,18,11,1789.77,162.70636363636365,312,865,8.160377358490566,8.07363350366379,4.935471698113207,4.883408866389771,France,84,4,5,4,454,Champions,1,9,268,267,1,8,2,4,33.375
12524.0,8,8,4485.72,560.715,324,3699,25.6875,41.105436448168334,2.9170833333333333,4.302263654455355,Germany,113,5,5,5,555,Champions,1,7,270,270,1,6,3,3,45.0
12526.0,0,3,1316.66,438.8866666666667,93,632,8.901408450704226,4.8022462886131745,3.3538028169014087,3.8720357754387633,Germany,64,5,3,4,534,Loyal_Customers,1,1,31,0,1,1,1,1,0.0
12527.0,81,3,348.71000000000004,116.23666666666668,243,234,13.0,8.526774440135096,2.9294444444444445,4.260131829252985,Germany,18,2,3,2,232,Others,0,3,262,243,1,3,1,2,121.5
12528.0,8,6,1933.48,322.24666666666667,303,756,8.217391304347826,6.913636925490516,5.487934782608695,5.2255148624913055,Germany,50,5,4,4,544,Champions,1,5,249,249,1,5,0,3,62.25
12530.0,59,4,1662.28,415.57,277,913,13.833333333333334,15.668275967536177,3.8854545454545453,5.6957571744422,Germany,51,3,4,4,344,Loyal_Customers,1,3,273,213,1,3,0,3,106.5
12534.0,130,1,1089.18,1089.18,0,651,10.333333333333334,6.334748002727851,3.035396825396825,3.874186210238566,Germany,63,2,1,4,214,Cannot_Lose,0,1,67,0,1,1,0,1,0.0
12535.0,91,2,716.35,358.175,94,219,6.4411764705882355,4.573912697226942,4.451470588235294,2.4032643612423965,France,28,2,2,3,223,Cannot_Lose,0,2,123,94,1,2,0,2,94.0
12539.0,21,4,5568.35,1392.0875,311,2067,7.571428571428571,5.340211338782122,4.176520146520147,3.6893319946418766,Spain,157,4,4,5,445,Champions,1,3,270,71,1,2,0,1,35.5
12540.0,19,17,13400.24,788.2494117647059,342,6685,13.985355648535565,9.74054371182482,3.847050209205021,5.791714341380178,Spain,277,4,5,5,455,Champions,1,14,298,297,2,10,0,4,22.846153846153847
12541.0,29,3,981.18,327.06,251,680,13.076923076923077,8.380290026910961,3.615769230769231,6.538233660300138,Spain,46,4,3,4,434,Loyal_Customers,1,2,217,107,1,2,4,2,107.0
12545.0,74,2,1000.39,500.195,184,523,10.46,7.640413494526781,4.0238,5.751137914023836,Spain,42,2,2,4,224,Cannot_Lose,0,2,196,184,1,2,4,2,184.0
12546.0,46,2,1161.5,580.75,31,633,9.173913043478262,11.223605011889703,3.199275362318841,4.678302016896282,Spain,59,3,2,4,324,Potential_Loyalists,1,1,14,0,1,1,4,1,0.0
12547.0,197,2,207.79999999999998,103.89999999999999,82,134,16.75,10.566118357412865,7.95,12.38763784700584,Spain,7,1,2,1,121,Others,0,2,217,82,1,2,4,2,82.0
12548.0,165,1,95.19999999999999,95.19999999999999,0,49,9.8,4.919349550499538,6.720000000000001,11.896196871269407,Spain,5,2,1,1,211,Others,0,1,102,0,1,1,6,1,0.0
12550.0,78,1,964.83,964.83,0,569,9.982456140350877,6.58323419233113,3.0903508771929826,4.153826963911146,Spain,57,2,1,4,214,Cannot_Lose,0,1,16,0,1,1,2,1,0.0
12551.0,357,1,168.0,168.0,0,100,10.0,0.0,1.6800000000000002,0.3198958163736021,Spain,10,1,1,1,111,Others,0,1,294,0,1,1,4,1,0.0
12553.0,7,10,3692.28,369.228,321,1965,10.287958115183246,7.972704191461779,3.1996335078534033,3.8244177226877514,France,95,5,5,5,555,Champions,1,7,266,219,1,6,4,3,36.5
12556.0,49,2,599.56,299.78,100,355,2.9831932773109244,3.374840092325558,2.6860504201680673,2.49658961232148,Spain,100,3,2,3,323,Potential_Loyalists,1,1,88,0,1,1,0,1,0.0
12557.0,15,5,11990.960000000001,2398.192,355,4384,132.84848484848484,111.81796624763649,2.1766666666666667,1.0628930645491421,Spain,15,4,4,5,445,Champions,1,4,308,213,2,4,0,3,71.0
12559.0,310,2,561.71,280.855,8,283,13.476190476190476,10.269464677474906,3.5490476190476192,4.418774609280162,Germany,21,1,2,3,123,Cannot_Lose,0,2,256,8,1,2,0,1,8.0
12560.0,4,3,2134.01,711.3366666666667,137,1110,10.571428571428571,6.995681556471852,2.8562857142857143,3.140611239240532,Germany,91,5,3,5,535,Loyal_Customers,1,2,79,30,1,2,1,1,30.0
12561.0,302,1,238.85,238.85,0,177,11.0625,8.95521263473589,2.964375,2.6427611034673566,Germany,16,1,1,1,111,Others,0,1,239,0,1,1,3,1,0.0
12562.0,7,7,3781.7400000000002,540.2485714285715,190,1779,10.589285714285714,9.318277935238763,3.188214285714286,3.9515151829686577,France,99,5,5,5,555,Champions,1,4,135,116,1,4,4,2,38.666666666666664
12564.0,260,1,456.9,456.9,0,133,6.333333333333333,3.9285281382896233,5.576190476190476,5.1997023724348646,France,21,1,1,2,112,Others,0,1,198,0,1,1,2,1,0.0
12566.0,85,1,351.65,351.65,0,265,13.947368421052632,12.518757855538784,3.903684210526316,4.706505203234155,Germany,19,2,1,2,212,Others,0,1,23,0,1,1,2,1,0.0
12567.0,22,10,9401.28,940.128,346,4305,9.652466367713005,6.711909972310001,3.40847533632287,3.8793392125923494,France,323,4,5,5,455,Champions,1,9,306,273,2,6,6,4,34.125
